tag,arm,horizon,seed,rel_l2,rho_mse,success_015,frac_near_origin,max_modulus,adam_epochs,adam_exit,adam_cap,plateau_tol,level,front_arrived,lbfgs_restarts,lbfgs_exit,lbfgs_cap,converged,loss_total,loss_ic,loss_res,loss_reg,final_grad_norm,tau_final,density,extensions,adam_seconds,lbfgs_seconds,failure_class,residual_small_fraction,residual_peak,t_rho_above_1e-2,t_relL2_above_0.15,source,periods,hours,n_points,periods_survived
base_unw_T40_s6_d80,base_unw,40.0,6,0.9344284995518938,0.4338253964643623,False,0.8160459885028742,2.0083807832632212,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.02116163038686585,1.0028926794849808e-06,0.021160627494186363,,1.1394627875987572e-05,,80.0,0,5692.6,48.6,parked,0.767808047988003,0.7739391438521144,1.43,2.43,axes,6.003043369800688,1.594777777777778,3200,0.3646848847153918
base_unw_T40_s7_d80,base_unw,40.0,7,0.9343381475237086,0.4337388028964478,False,0.8160459885028742,2.0057346864512406,61500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021163771190879758,9.934937049048206e-07,0.021162777697174853,,2.23299238745677e-05,,80.0,0,3525.2,30.3,parked,0.767808047988003,0.7648965836232241,1.43,2.42,axes,6.003043369800688,0.9876388888888888,3200,0.3631841238729416
base_unw_T40_s8_d80,base_unw,40.0,8,0.9344832671566905,0.4338733818557158,False,0.8157960509872532,2.0079843064573266,62250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021162981178049486,9.94742970294865e-07,0.021161986435079192,,4.3848180337899234e-05,,80.0,0,5748.4,49.9,parked,0.7683079230192452,0.7664206865051391,1.43,2.43,axes,6.003043369800688,1.6106388888888887,3200,0.3646848847153918
base_unw_T40_s9_d80,base_unw,40.0,9,0.9343084436360886,0.4337091236111227,False,0.8157960509872532,2.007207669784125,61500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021164239430072826,9.803177999119907e-07,0.021163259112272913,,1.6123034337437043e-05,,80.0,0,3410.3,33.3,parked,0.7680579855036241,0.7673605780499316,1.43,2.43,axes,6.003043369800688,0.9565555555555556,3200,0.3646848847153918
base_unw_T14_s0_d320,base_unw,14.0,0,0.0001457398647917034,9.786480600474216e-09,True,0.0,2.8299112346667696,61000,plateau,200000,0.0001,0,False,6,stalled,60,True,4.0090431952119027e-07,4.325412197221931e-12,4.0089999410899305e-07,,2.5340564096796232e-05,,320.0,0,7743.3,67.4,success,1.0,0.005042359702754747,,,axes,2.1010651794302406,2.1696388888888887,4480,2.1010651794302406
base_unw_T14_s1_d320,base_unw,14.0,1,0.00015732906277847813,1.129845098096057e-08,True,0.0,2.8300284952906556,60500,plateau,200000,0.0001,0,False,7,stalled,60,True,4.170754040631474e-07,6.608500986465793e-13,4.1707474321304876e-07,,1.7299923909455518e-05,,320.0,0,7616.2,83.0,success,1.0,0.00568216933525057,,,axes,2.1010651794302406,2.1386666666666665,4480,2.1010651794302406
base_unw_T14_s2_d320,base_unw,14.0,2,4.1522678523730196e-05,9.955593351259704e-10,True,0.0,2.8298902665195165,60000,plateau,200000,0.0001,0,False,8,stalled,60,True,3.348916297991579e-07,1.437654967342526e-13,3.3489148603366114e-07,,1.4967713074688399e-05,,320.0,0,7422.0,100.3,success,1.0,0.0031701141670729986,,,axes,2.1010651794302406,2.0895277777777777,4480,2.1010651794302406
base_unw_T14_s3_d320,base_unw,14.0,3,0.00011327032997443671,5.826973457108075e-09,True,0.0,2.829976927661315,61500,plateau,200000,0.0001,0,False,7,stalled,60,True,3.7062438127488604e-07,8.061836663225937e-13,3.706235750912197e-07,,2.249770195794765e-05,,320.0,0,7580.8,83.9,success,1.0,0.005070009253459237,,,axes,2.1010651794302406,2.1290833333333334,4480,2.1010651794302406
base_unw_T14_s4_d320,base_unw,14.0,4,4.3234233642754855e-05,1.0384027129777773e-09,True,0.0,2.8299958582954097,60000,plateau,200000,0.0001,0,False,7,stalled,60,True,2.7634311937332727e-07,1.0010228363186307e-12,2.7634211835049096e-07,,1.9360258116046235e-05,,320.0,0,7478.3,92.0,success,1.0,0.006032719094829704,,,axes,2.1010651794302406,2.1028611111111113,4480,2.1010651794302406
base_unw_T14_s5_d320,base_unw,14.0,5,0.00020622925460381144,1.9352277046435924e-08,True,0.0,2.829969055889505,60000,plateau,200000,0.0001,0,False,7,stalled,60,True,6.681480505809378e-07,2.7958467441965887e-12,6.681452547341936e-07,,2.760980047796355e-05,,320.0,0,7193.0,92.8,success,1.0,0.007179142199532585,,,axes,2.1010651794302406,2.0238333333333336,4480,2.1010651794302406
base_unw_T14_s6_d320,base_unw,14.0,6,0.0002166045176296788,2.1034710377869007e-08,True,0.0,2.830003788974252,61750,plateau,200000,0.0001,0,False,7,stalled,60,True,4.0170636538105626e-07,3.338368386892809e-12,4.0170302701266936e-07,,1.4469351714686421e-05,,320.0,0,7627.7,73.8,success,1.0,0.006697406788379482,,,axes,2.1010651794302406,2.1393055555555556,4480,2.1010651794302406
base_unw_T14_s7_d320,base_unw,14.0,7,8.003606523150858e-05,3.1187840174950617e-09,True,0.0,2.829970441958332,62250,plateau,200000,0.0001,0,False,6,stalled,60,True,4.1794436687139314e-07,7.423466244834228e-14,4.179442926367307e-07,,1.1575937510278875e-05,,320.0,0,7799.0,64.2,success,1.0,0.004695098282796602,,,axes,2.1010651794302406,2.184222222222222,4480,2.1010651794302406
base_unw_T14_s8_d320,base_unw,14.0,8,0.0002139062250127123,2.0476875059479744e-08,True,0.0,2.8300255196765267,60500,plateau,200000,0.0001,0,False,8,stalled,60,True,4.002250487994913e-07,2.140891828575951e-12,4.002229079076627e-07,,2.6264692416509974e-05,,320.0,0,7498.4,97.2,success,1.0,0.006382049844794932,,,axes,2.1010651794302406,2.109888888888889,4480,2.1010651794302406
base_unw_T14_s9_d320,base_unw,14.0,9,4.9879871035203744e-05,1.4346812466607941e-09,True,0.0,2.8299494337017723,60250,plateau,200000,0.0001,0,False,6,stalled,60,True,3.4410409808909654e-07,6.325588522887905e-14,3.441040348332113e-07,,1.403153490368225e-05,,320.0,0,7581.6,67.1,success,1.0,0.002970681865312441,,,axes,2.1010651794302406,2.124638888888889,4480,2.1010651794302406
base_unw_T27_s0_d320,base_unw,27.0,0,0.9009719280114313,0.40185129363401323,False,0.7271380970011107,2.007604798448334,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.03135119046259635,2.1976001058552824e-06,0.031348992862490495,,8.996319229073121e-06,,320.0,0,6127.7,79.6,parked,0.6567937800814513,0.769370727161576,1.42,2.43,axes,4.052054274615464,1.72425,8640,0.3646848847153918
base_unw_T27_s1_d320,base_unw,27.0,1,0.9009364798450479,0.40180850950916264,False,0.7271380970011107,2.0070708119950043,64750,plateau,200000,0.0001,0,False,3,stalled,60,True,0.031350767648120254,2.208342844687756e-06,0.03134855930527557,,6.638357531904914e-06,,320.0,0,6653.1,74.8,parked,0.6564235468345058,0.7693564037462572,1.42,2.42,axes,4.052054274615464,1.8688611111111113,8640,0.3631841238729416
base_unw_T27_s2_d320,base_unw,27.0,2,0.9009888970361333,0.401861453630891,False,0.7271380970011107,2.0070448465549715,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.03135169903387261,2.209618103343962e-06,0.03134948941576927,,2.5589633020871888e-05,,320.0,0,5902.2,70.5,parked,0.6564235468345058,0.7706984753518686,1.42,2.42,axes,4.052054274615464,1.6590833333333332,8640,0.3631841238729416
base_unw_T27_s3_d320,base_unw,27.0,3,0.901067519664705,0.401932616710543,False,0.7271380970011107,2.0071698057464076,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.03135122185938098,2.206103724162646e-06,0.031349015755656816,,1.984785177514997e-05,,320.0,0,5885.1,71.8,parked,0.6564235468345058,0.7700834488848404,1.42,2.43,axes,4.052054274615464,1.6546944444444447,8640,0.3646848847153918
base_unw_T27_s4_d320,base_unw,27.0,4,0.900942795316377,0.40182659836496226,False,0.7271380970011107,2.007226476031825,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.0313502458781774,2.1841352016378197e-06,0.03134806174297576,,1.189553937809972e-05,,320.0,0,6188.8,73.2,parked,0.6560533135875601,0.7690489117735876,1.42,2.43,axes,4.052054274615464,1.7394444444444443,8640,0.3646848847153918
base_unw_T27_s5_d320,base_unw,27.0,5,0.90112122844329,0.40198475411193285,False,0.7275083302480563,2.007179001905692,60750,plateau,200000,0.0001,0,False,3,stalled,60,True,0.03135102807077082,2.205638912150163e-06,0.03134882243185867,,6.246621244442864e-06,,320.0,0,6059.6,73.5,parked,0.6556830803406146,0.7697484274380261,1.42,2.43,axes,4.052054274615464,1.703638888888889,8640,0.3646848847153918
base_unw_T27_s6_d320,base_unw,27.0,6,0.9010000408236547,0.4018721338681349,False,0.7275083302480563,2.007309478035919,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.031350462044673566,2.2185922304704554e-06,0.031348243452443095,,6.9274082240752395e-06,,320.0,0,5937.7,73.6,parked,0.6567937800814513,0.7697882741069706,1.42,2.43,axes,4.052054274615464,1.6698055555555555,8640,0.3646848847153918
base_unw_T27_s7_d320,base_unw,27.0,7,0.9010337496638774,0.4019089355675195,False,0.7275083302480563,2.007333191214837,61750,plateau,200000,0.0001,0,False,3,stalled,60,True,0.0313506185205018,2.2111099922926072e-06,0.0313484074105095,,1.6418404197476153e-05,,320.0,0,6137.7,71.7,parked,0.6560533135875601,0.7702879785009448,1.42,2.43,axes,4.052054274615464,1.7248333333333332,8640,0.3646848847153918
base_unw_T27_s8_d320,base_unw,27.0,8,0.9010036428188288,0.4018680888022077,False,0.7271380970011107,2.0069502943470607,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.03134920952995937,2.1944007910406242e-06,0.03134701512916833,,4.071756907603859e-05,,320.0,0,6270.6,78.5,parked,0.6567937800814513,0.7708519251802478,1.42,2.43,axes,4.052054274615464,1.763638888888889,8640,0.3646848847153918
base_unw_T27_s9_d320,base_unw,27.0,9,0.900962740533302,0.4018355020200449,False,0.7271380970011107,2.007324158564996,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.03135101897947106,2.192131041408138e-06,0.031348826848429656,,1.6246242483094588e-05,,320.0,0,5836.8,72.5,parked,0.6564235468345058,0.7699017342016097,1.42,2.43,axes,4.052054274615464,1.6414722222222222,8640,0.3646848847153918
base_unw_T40_s0_d320,base_unw,40.0,0,0.9343019849757679,0.4337039343618809,False,0.8157960509872532,2.008439640018623,60250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021162730237111033,9.908250035040903e-07,0.021161739412107528,,3.156666901935181e-05,,320.0,0,9534.7,117.0,parked,0.7683079230192452,0.7690997496843452,1.43,2.43,axes,6.003043369800688,2.681027777777778,12800,0.3646848847153918
base_unw_T40_s1_d320,base_unw,40.0,1,0.9344173607285361,0.4338177354951735,False,0.8157960509872532,2.006837403790963,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021162553934722207,1.0011549596868953e-06,0.02116155277976252,,2.8589655007434678e-05,,320.0,0,8746.0,109.8,parked,0.7680579855036241,0.7697278028281198,1.43,2.43,axes,6.003043369800688,2.459944444444444,12800,0.3646848847153918
base_unw_T40_s2_d320,base_unw,40.0,2,0.934294611527537,0.43370078707261506,False,0.8157960509872532,2.0075415197748674,61000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.02116319929830935,1.001107366453311e-06,0.021162198190942897,,2.943756091256474e-05,,320.0,0,15740.6,190.4,parked,0.7683079230192452,0.7716165425560522,1.43,2.43,axes,6.003043369800688,4.425277777777778,12800,0.3646848847153918
base_unw_T40_s3_d320,base_unw,40.0,3,0.9344324139879808,0.433829629706896,False,0.8157960509872532,2.007615307183092,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021162632418104073,9.949872333868613e-07,0.021161637430870687,,9.851524226259071e-06,,320.0,0,8861.6,104.5,parked,0.7683079230192452,0.7698105909747082,1.43,2.43,axes,6.003043369800688,2.4905833333333334,12800,0.3646848847153918
base_unw_T40_s4_d320,base_unw,40.0,4,0.9342649843248826,0.43366845927554576,False,0.8157960509872532,2.0075911013041123,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.02116187100587674,9.861433200921332e-07,0.021160884862556645,,8.854280289081392e-06,,320.0,0,8752.6,110.6,parked,0.7683079230192452,0.7701307790381983,1.43,2.43,axes,6.003043369800688,2.462,12800,0.3646848847153918
base_unw_T40_s5_d320,base_unw,40.0,5,0.9344715480239919,0.43386571234577276,False,0.8157960509872532,2.007429880408477,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021163053488712648,9.953539954243122e-07,0.021162058134717224,,3.0164724356041353e-05,,320.0,0,14965.7,181.7,parked,0.767808047988003,0.7681955141700164,1.43,2.43,axes,6.003043369800688,4.207611111111111,12800,0.3646848847153918
base_unw_T40_s6_d320,base_unw,40.0,6,0.934444076731967,0.43384093406992646,False,0.8157960509872532,2.0075259173095747,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021162457936902374,1.0112061421674804e-06,0.021161446730760206,,0.00022878401829359464,,320.0,0,8843.6,114.9,parked,0.7675581104723819,0.7705081212449716,1.43,2.43,axes,6.003043369800688,2.488472222222222,12800,0.3646848847153918
base_unw_T40_s7_d320,base_unw,40.0,7,0.9343540745876822,0.43375648369446346,False,0.8160459885028742,2.0059275014356968,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021162860370679982,1.002099428195292e-06,0.021161858271251787,,2.4963692232988048e-05,,320.0,0,14628.5,174.2,parked,0.767808047988003,0.767431741960575,1.43,2.42,axes,6.003043369800688,4.111861111111112,12800,0.3631841238729416
base_unw_T40_s8_d320,base_unw,40.0,8,0.9345394735796134,0.43392785327340055,False,0.8160459885028742,2.007227417589955,61250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021162011260040997,9.965114861468758e-07,0.02116101474855485,,2.2121902770548157e-05,,320.0,0,14994.8,176.5,parked,0.7683079230192452,0.7673983275520838,1.43,2.43,axes,6.003043369800688,4.21425,12800,0.3646848847153918
base_unw_T40_s9_d320,base_unw,40.0,9,0.9343429027800596,0.4337414128523366,False,0.8157960509872532,2.0069921061952205,60000,plateau,200000,0.0001,0,False,3,stalled,60,True,0.021162480640757042,9.930377127964347e-07,0.021161487603044246,,1.0440987758512817e-05,,320.0,0,14670.5,177.5,parked,0.7680579855036241,0.7692294355604707,1.43,2.43,axes,6.003043369800688,4.124444444444444,12800,0.3646848847153918
reg_resample_unw_T14_s0,reg_resample_unw,14.0,0,0.00041622594136247657,7.706669336171782e-08,True,0.0,2.8298878273089008,61750,plateau,200000,0.0001,0,False,7,stalled,60,True,4.783691397952494e-07,6.086405811014614e-12,4.783630533894384e-07,4.0080257825302174e-28,1.3871237548387292e-05,,20.0,0,496.3,17.4,success,1.0,0.004820578050320379,,,converged,2.1010651794302406,0.14269444444444446,280,2.1010651794302406
reg_resample_unw_T14_s1,reg_resample_unw,14.0,1,6.121593813468184e-05,1.959938083979418e-09,True,0.0,2.829975611071166,60000,plateau,200000,0.0001,0,False,7,stalled,60,True,4.378712056951661e-07,1.2148703768404781e-13,4.3787108420812844e-07,3.602877364187635e-28,1.7428863695580496e-05,,20.0,0,481.3,20.3,success,1.0,0.018963119901457437,,,converged,2.1010651794302406,0.13933333333333334,280,2.1010651794302406
reg_resample_unw_T14_s2,reg_resample_unw,14.0,2,0.00041147434188146286,7.452437299577327e-08,True,0.0,2.830020841809718,64500,plateau,200000,0.0001,0,False,6,stalled,60,True,3.7833173791705407e-07,1.0909270309949359e-11,3.783208286467441e-07,4.153304882618743e-28,2.783201414871937e-05,,20.0,0,596.7,19.0,success,1.0,0.006918181394092137,,,converged,2.1010651794302406,0.17102777777777778,280,2.1010651794302406
reg_resample_unw_T14_s3,reg_resample_unw,14.0,3,7.491003526836672e-05,2.8871075102777505e-09,True,0.0,2.8300174016250783,61750,plateau,200000,0.0001,0,False,6,stalled,60,True,4.960780279013373e-07,2.791679975152034e-13,4.960777487333398e-07,3.3791502673244034e-28,1.552424940420209e-05,,20.0,0,438.7,16.7,success,1.0,0.0032585017862650375,,,converged,2.1010651794302406,0.1265,280,2.1010651794302406
reg_resample_unw_T14_s4,reg_resample_unw,14.0,4,0.00014324214812859925,9.447267871771406e-09,True,0.0,2.830046394421641,60000,plateau,200000,0.0001,0,False,6,stalled,60,True,4.425373154512003e-07,4.4369685700085333e-13,4.425368717543433e-07,3.3980151105365575e-28,2.0749532364963867e-05,,20.0,0,422.6,13.8,success,1.0,0.033414743331928856,,,converged,2.1010651794302406,0.12122222222222223,280,2.1010651794302406
reg_resample_unw_T14_s5,reg_resample_unw,14.0,5,0.00011231626605099452,6.025562072059606e-09,True,0.0,2.8300002625158815,60250,plateau,200000,0.0001,0,False,7,stalled,60,True,3.907234120564153e-07,1.186808375787628e-13,3.907232933755777e-07,4.532996961130561e-28,2.695649257266171e-05,,20.0,0,460.1,17.4,success,1.0,0.006401866615287263,,,converged,2.1010651794302406,0.1326388888888889,280,2.1010651794302406
reg_resample_unw_T14_s6,reg_resample_unw,14.0,6,0.0001071662663685665,5.3968524772006925e-09,True,0.0,2.8299589981011612,60750,plateau,200000,0.0001,0,False,7,stalled,60,True,3.475571775124238e-07,5.507504823955412e-13,3.475566267619414e-07,3.5627930471206525e-28,9.724848103982019e-06,,20.0,0,561.7,22.5,success,1.0,0.00617909376486834,,,converged,2.1010651794302406,0.1622777777777778,280,2.1010651794302406
reg_resample_unw_T14_s7,reg_resample_unw,14.0,7,0.0001775675487449513,1.459794882841001e-08,True,0.0,2.830076987805712,60000,plateau,200000,0.0001,0,False,6,stalled,60,True,8.490381965433209e-07,2.822724226351022e-12,8.490353738190946e-07,3.9702912641962783e-28,3.0318125683575913e-05,,20.0,0,568.3,18.3,success,1.0,0.008588167427993176,,,converged,2.1010651794302406,0.16294444444444442,280,2.1010651794302406
reg_resample_unw_T14_s8,reg_resample_unw,14.0,8,6.081480949020405e-05,1.747649680839167e-09,True,0.0,2.8300199205892365,60000,plateau,200000,0.0001,0,False,6,stalled,60,True,3.3504752658892724e-07,2.709292344154033e-13,3.3504725565969284e-07,3.7148527091387076e-28,2.6062861935723654e-05,,20.0,0,560.8,19.2,success,1.0,0.0022966996487781884,,,converged,2.1010651794302406,0.16111111111111112,280,2.1010651794302406
reg_resample_unw_T14_s9,reg_resample_unw,14.0,9,0.00011811987788740596,6.487916646386965e-09,True,0.0,2.8298868301784434,61750,plateau,200000,0.0001,0,False,6,stalled,60,True,3.887083850257349e-07,1.0120565227604383e-13,3.887082838200826e-07,4.1677792289395835e-28,1.138996242795443e-05,,20.0,0,598.0,20.2,success,1.0,0.02406188814597254,,,converged,2.1010651794302406,0.17172222222222225,280,2.1010651794302406
reg_resample_unw_T27_s0,reg_resample_unw,27.0,0,1.369195712162121,1.0304739056206824,False,0.0,4.139340668351887,137000,plateau,200000,0.0001,0,False,60,cap,60,False,6.243712880581327e-06,8.570412763797831e-11,6.24362717645369e-06,1.6859126045565324e-06,0.0020190403194738854,,20.0,0,3522.1,596.1,flow-following,0.9944465012958164,117.81016277981104,0.01,0.01,converged,4.052054274615464,1.1439444444444444,540,0.001500760842450172
reg_resample_unw_T27_s1,reg_resample_unw,27.0,1,1.366469806448103,0.998657780892363,False,0.0,3.2976271254683893,69000,plateau,200000,0.0001,0,False,6,stalled,60,True,0.05084060500027813,0.0005708084749699979,0.05026979652530813,0.019323959736295634,0.01841901571922755,,20.0,0,1028.8,28.3,diffuse,0.15512773047019623,1.056844472813091,0.18,0.49,converged,4.052054274615464,0.29363888888888884,540,0.07353728128005842
reg_resample_unw_T27_s2,reg_resample_unw,27.0,2,1.2238140617447364,0.7964326959390176,False,0.0,3.1327887477634544,143250,plateau,200000,0.0001,0,False,12,stalled,60,True,0.027763801663343735,2.5082791844959934e-05,0.027738718871498775,0.010135989850337706,0.009048778396498132,,20.0,0,2181.6,49.7,diffuse,0.011847463902258423,0.5645094973636003,0.77,1.67,converged,4.052054274615464,0.6198055555555555,540,0.25062706068917867
reg_resample_unw_T27_s3,reg_resample_unw,27.0,3,2.1819607161210723,2.6499203564448823,False,0.0,6.173401774475446,66500,plateau,200000,0.0001,0,False,60,cap,60,False,3.84872460033063e-05,6.67612313262615e-12,3.8487239327183166e-05,0.0003404288860550821,0.004658500935581016,,20.0,0,1071.5,290.4,flow-following,0.9918548685671973,177.05675414243467,0.02,0.02,converged,4.052054274615464,0.37830555555555556,540,0.003001521684900344
reg_resample_unw_T27_s4,reg_resample_unw,27.0,4,2.7533448402631424,4.214007963120886,False,0.0,7.350957275661245,72500,plateau,200000,0.0001,0,False,17,stalled,60,True,3.257643641743676e-05,5.3796167078479085e-11,3.2576382621269684e-05,0.0010630577020047734,0.010619485638808254,,20.0,0,1294.1,119.9,flow-following,0.994816734542762,312.6705430297584,0.01,0.01,converged,4.052054274615464,0.3927777777777778,540,0.001500760842450172
reg_resample_unw_T27_s5,reg_resample_unw,27.0,5,2.7493328156177044,4.198537965136133,False,0.0,7.3914252817952395,60750,plateau,200000,0.0001,0,False,26,stalled,60,True,1.845889654446107e-05,1.96877231773654e-11,1.845887685673789e-05,0.0010083613659374268,0.006138649060078775,,20.0,0,981.4,124.7,flow-following,0.9966679007774898,356.3965270945869,0.01,0.01,converged,4.052054274615464,0.30724999999999997,540,0.001500760842450172
reg_resample_unw_T27_s6,reg_resample_unw,27.0,6,1.3788129449995004,1.0153018715215067,False,0.0,3.3014962438344257,75750,plateau,200000,0.0001,0,False,5,stalled,60,True,0.05087796376830314,0.0005728746766495772,0.050305089091653564,0.01924477924247124,0.0048492699356993225,,20.0,0,730.0,15.0,diffuse,0.17882265827471308,1.0196364539518115,0.18,0.48,converged,4.052054274615464,0.20694444444444443,540,0.07203652043760825
reg_resample_unw_T27_s7,reg_resample_unw,27.0,7,2.013723587564175,2.2291137881833367,False,0.0,6.3070639054879285,73500,plateau,200000,0.0001,0,False,55,stalled,60,True,1.1160510321278118e-05,1.5221101192553792e-09,1.1158988211158863e-05,0.0002591240644296716,0.006636785238263403,,20.0,0,1429.6,360.1,flow-following,0.9900037023324695,229.18169651959897,0.01,0.01,converged,4.052054274615464,0.49713888888888885,540,0.001500760842450172
reg_resample_unw_T27_s8,reg_resample_unw,27.0,8,1.4470029010156318,1.1113923834349235,False,0.0,3.331232305309667,72750,plateau,200000,0.0001,0,False,8,stalled,60,True,0.05159469590345459,0.000574115918370147,0.05102057998508445,0.019050942920202985,0.005036978383498614,,20.0,0,691.2,24.7,diffuse,0.20066641984450204,1.0296092185340746,0.18,0.49,converged,4.052054274615464,0.19886111111111113,540,0.07353728128005842
reg_resample_unw_T27_s9,reg_resample_unw,27.0,9,1.983199845775869,2.1561515932342585,False,0.0,5.994731123191829,95000,plateau,200000,0.0001,0,False,50,stalled,60,True,6.183433213663407e-06,5.8157074358030234e-12,6.183427397955972e-06,0.0002580216745210107,0.002082645377916174,,20.0,0,1048.9,176.5,flow-following,0.9955572010366531,241.22160580487207,0.01,0.01,converged,4.052054274615464,0.3403888888888889,540,0.001500760842450172
reg_resample_unw_T40_s0,reg_resample_unw,40.0,0,2.052643528061399,2.329763151318121,False,0.0,4.458905727218495,60000,plateau,200000,0.0001,0,False,4,stalled,60,True,0.050757130049160784,0.00029292780703637524,0.05046420224212441,0.018356665528258993,0.084727907911536,,20.0,0,846.8,16.1,diffuse,0.16320919770057485,1.0896810813951983,0.19,0.47000000000000003,converged,6.003043369800688,0.23969444444444443,800,0.07053575959515808
reg_resample_unw_T40_s1,reg_resample_unw,40.0,1,2.055018611193283,2.3340962167513912,False,0.0,4.63499416994737,64500,plateau,200000,0.0001,0,False,3,stalled,60,True,0.05259401050886049,0.0002984611317345585,0.05229554937712593,0.018725334720493113,0.026379894180627767,,20.0,0,943.8,12.1,diffuse,0.1469632591852037,1.6531218857486774,0.18,0.47000000000000003,converged,6.003043369800688,0.26552777777777775,800,0.07053575959515808
reg_resample_unw_T40_s2,reg_resample_unw,40.0,2,2.036662401844963,2.2951606086364125,False,0.0,4.607840065757336,64250,plateau,200000,0.0001,0,False,3,stalled,60,True,0.052355231526631664,0.0002997187564375001,0.052055512770194164,0.019068423752296507,0.03865826563783626,,20.0,0,911.8,12.3,diffuse,0.1562109472631842,1.6742758017014685,0.17,0.47000000000000003,converged,6.003043369800688,0.2566944444444444,800,0.07053575959515808
reg_resample_unw_T40_s3,reg_resample_unw,40.0,3,2.0790274846987034,2.38616702781683,False,0.0,4.656584750008195,62750,plateau,200000,0.0001,0,False,6,stalled,60,True,0.052426895466264355,0.0002803513304437659,0.05214654413582059,0.018694422741862653,0.09247937581000834,,20.0,0,876.7,22.6,diffuse,0.13696575856035992,1.5475889617631853,0.15,0.45,converged,6.003043369800688,0.2498055555555556,800,0.06753423791025774
reg_resample_unw_T40_s4,reg_resample_unw,40.0,4,3.766368075481504,8.017770455647756,False,0.0,9.75029905202975,60000,plateau,200000,0.0001,0,False,38,stalled,60,True,1.7858889878828707e-05,4.248478995282883e-11,1.7858847394038752e-05,0.0024516552412915216,0.01706189315197103,,20.0,0,937.5,173.7,flow-following,0.9965008747813047,690.9363463878166,0.01,0.01,converged,6.003043369800688,0.3086666666666667,800,0.001500760842450172
reg_resample_unw_T40_s5,reg_resample_unw,40.0,5,4.27221278758163,10.332999611353042,False,0.0,10.565736772400188,62250,plateau,200000,0.0001,0,False,60,cap,60,False,3.4004376781300755e-05,1.3846542838076698e-11,3.400436293475792e-05,0.0031433354094870906,0.028674967841125464,,20.0,0,960.7,263.0,flow-following,0.9970007498125468,973.3616672312154,0.01,0.01,converged,6.003043369800688,0.3399166666666667,800,0.001500760842450172
reg_resample_unw_T40_s6,reg_resample_unw,40.0,6,2.0588723182126563,2.342118741006538,False,0.0,4.625591341580948,72500,plateau,200000,0.0001,0,False,4,stalled,60,True,0.05250806183937123,0.0002824670858131389,0.05222559475355809,0.019022169594207664,0.016046280085637795,,20.0,0,1156.2,17.8,diffuse,0.13946513371657085,1.2540018487652589,0.18,0.47000000000000003,converged,6.003043369800688,0.32611111111111113,800,0.07053575959515808
reg_resample_unw_T40_s7,reg_resample_unw,40.0,7,3.556481129427152,7.141442606145296,False,0.0,9.513549930134047,81500,plateau,200000,0.0001,0,False,46,stalled,60,True,1.7306582272860085e-05,8.868480791723956e-13,1.7306581386012005e-05,0.0021818103792102038,0.005817626135384568,,20.0,0,1227.5,242.3,flow-following,0.9977505623594102,696.142083008771,0.01,0.01,converged,6.003043369800688,0.40827777777777774,800,0.001500760842450172
reg_resample_unw_T40_s8,reg_resample_unw,40.0,8,4.993464634386757,14.136398168855258,False,0.0,11.788697106158292,63750,plateau,200000,0.0001,0,False,22,stalled,60,True,8.213370422701184e-06,2.0808835047580802e-11,8.213349613866136e-06,0.003573351891067377,0.0008205196403554027,,20.0,0,950.7,100.7,flow-following,0.9955011247188202,319.1688035187654,0.02,0.04,converged,6.003043369800688,0.29205555555555557,800,0.006003043369800688
reg_resample_unw_T40_s9,reg_resample_unw,40.0,9,3.1386311859614846,5.5416952808653575,False,0.0,8.779891109649123,60000,plateau,200000,0.0001,0,False,22,stalled,60,True,3.84834074695556e-05,1.75842988902133e-10,3.84832316265667e-05,0.001663107623303502,0.0038732852379720615,,20.0,0,849.5,93.7,flow-following,0.9967508122969257,444.4033056387428,0.01,0.01,converged,6.003043369800688,0.262,800,0.001500760842450172
